student_id,student_level,international_status,program_category,semester_stage,semester,program_total_credits,credits,part_time_enrollment,scholarships,financial_aid,area_of_interest,research,academic_advisor,date_of_birth,age,SSN,nationality,place_of_birth,on_campus_work
SSCD_715,Undergraduate,International,Engineering,Spring,7,120,12,No,General,Not Eligible,Robotics,Dr. Rohan Mehta,Casey Alvarez,2004-09-22,21,,Chinese,Guangzhou,Yes
SSCD_805,Undergraduate,Domestic,Arts,Fall,8,120,6,,"Veteran, In-State, General","Work Study, State Grant",Visual Design,,Jamie Kim,2005-09-15,20,453-50-8149,American,Texas,Yes
SSCD_599,Graduate,Domestic,Engineering,Fall,2,36,9,,General,,Embedded Systems,Dr. Miguel Santos,Dr. Helena Fischer,2001-12-19,24,971-33-2122,American,California,Yes
SSCD_427,Undergraduate,Domestic,Data Science,Fall,2,120,9,,"Veteran, In-State, General","Direct Unsubsidized Loan, In-State Grant",MLOps,Dr. Grace Kim,Jordan Nguyen,2006-06-02,19,740-37-5335,American,Texas,Yes
SSCD_539,Graduate,Domestic,Engineering,Fall,4,36,6,,"Veteran, In-State, General",State Grant,"Robotics, Smart Infrastructure, IoT Systems","Dr. Rohan Mehta, Dr. Daniel Brooks, Dr. Keira Johnson",Dr. Omar Farouk,2000-12-25,25,549-25-8679,American,Texas,Yes
SSCD_197,Undergraduate,International,Data Science,Spring,7,120,12,No,"Athlete, Merit, General",Not Eligible,Financial Analytics,Dr. Omar Hassan,Samantha Reed,2005-05-14,20,,Indian,Hyderabad,Yes
SSCD_459,Graduate,Domestic,Engineering,Spring,1,36,9,,"Veteran, In-State, General",Pell Grant,"Robotics, IoT Systems","Dr. Rohan Mehta, Dr. Keira Johnson",Dr. Omar Farouk,1997-12-12,28,692-86-1651,American,Texas,Yes
SSCD_050,Undergraduate,International,Engineering,Spring,4,120,12,No,General,Not Eligible,Renewable Energy,Dr. Hannah Fischer,Casey Alvarez,2008-09-29,17,,Indian,Mumbai,No
SSCD_936,Undergraduate,Domestic,Business,Fall,3,120,12,,"Merit, Alumni, Veteran, In-State, General",Work Study,"Entrepreneurship, Supply Chain, FinTech","Dr. Isabella Rossi, Dr. Victor Nguyen, Dr. Natalie Cooper",Chris Dawson,2005-06-06,20,852-51-5102,American,Texas,Yes
SSCD_032,Undergraduate,Domestic,Engineering,Fall,4,120,12,,General,,"Robotics, IoT Systems","Dr. Rohan Mehta, Dr. Keira Johnson",Taylor Johnson,2007-04-15,18,,American,Georgia,No
SSCD_798,Undergraduate,International,Engineering,Spring,2,120,12,No,General,Not Eligible,Renewable Energy,Dr. Hannah Fischer,Taylor Johnson,2005-05-30,20,416-66-1546,Indian,Hyderabad,Yes
SSCD_994,Graduate,Domestic,Data Science,Fall,3,36,9,,"Alumni, Athlete, In-State, General","Direct Unsubsidized Loan, In-State Grant","Predictive Modeling, Statistical Learning, MLOps","Dr. Aisha Rahman, Dr. Benjamin Ortiz, Dr. Grace Kim",Dr. Priyanka Shah,2002-04-29,23,668-40-8800,American,Texas,Yes
SSCD_137,Graduate,Domestic,Data Science,Fall,2,36,9,,General,,Healthcare Analytics,Dr. Elena Petrova,Dr. Priyanka Shah,2003-03-08,22,774-65-6804,American,Georgia,Yes
SSCD_291,Graduate,International,Computer Science,Fall,2,33,9,No,"Merit, General",Not Eligible,Cloud Computing,Dr. Liam Chen,Dr. Nisha Verma,2003-01-09,22,,Chinese,Beijing,Yes
SSCD_223,Graduate,International,Computer Science,Fall,3,33,9,No,General,Not Eligible,Cloud Computing,Dr. Liam Chen,Dr. Nisha Verma,2003-11-07,22,332-21-8110,South Korean,Incheon,Yes
SSCD_911,Graduate,International,Computer Science,Spring,3,33,9,No,"Alumni, General",Not Eligible,Artificial Intelligence,Dr. Maya Iyer,Dr. Nisha Verma,1998-05-28,27,116-32-5347,Chinese,Shenzhen,Yes
SSCD_477,Graduate,International,Computer Science,Fall,2,33,9,No,General,Not Eligible,"Cloud Computing, Artificial Intelligence","Dr. Liam Chen, Dr. Maya Iyer",Dr. Nisha Verma,1999-02-14,26,760-21-9307,South Korean,Incheon,Yes
SSCD_829,Graduate,International,Data Science,Fall,1,36,9,No,"Merit, Alumni, General",Not Eligible,"Financial Analytics, Predictive Modeling","Dr. Omar Hassan, Dr. Aisha Rahman",Dr. Priyanka Shah,1996-01-18,29,,Indian,Pune,Yes
SSCD_861,Graduate,International,Data Science,Spring,1,36,9,No,General,Not Eligible,"Healthcare Analytics, Statistical Learning, MLOps","Dr. Elena Petrova, Dr. Benjamin Ortiz, Dr. Grace Kim",Dr. Marcus Lin,2003-04-16,22,,Nigerian,Kano,No
SSCD_624,Undergraduate,International,Business,Fall,8,120,12,No,General,Not Eligible,"FinTech, Supply Chain","Dr. Natalie Cooper, Dr. Victor Nguyen",Morgan Ellis,2006-11-06,19,179-50-8033,Chinese,Guangzhou,Yes
SSCD_672,Graduate,Domestic,Arts,Fall,3,33,9,,"Alumni, In-State, General","State Grant, Pell Grant","Creative Writing, Cultural Studies",Dr. Marcus Thompson,Dr. Yvette Brown,1996-05-19,29,492-98-3503,American,Texas,Yes
SSCD_292,Undergraduate,Domestic,Engineering,Fall,3,120,12,,"Merit, In-State, General",Direct Unsubsidized Loan,Renewable Energy,Dr. Hannah Fischer,Casey Alvarez,2005-06-07,20,262-70-8373,American,Texas,Yes
SSCD_657,Graduate,Domestic,Engineering,Fall,3,36,9,,"Athlete, In-State, General","State Grant, Work Study",Renewable Energy,Dr. Hannah Fischer,Dr. Omar Farouk,1998-05-08,27,251-93-1090,American,Texas,Yes
SSCD_668,Undergraduate,Domestic,Business,Spring,6,120,12,,General,,Supply Chain,Dr. Victor Nguyen,Morgan Ellis,2008-05-01,17,,American,Florida,No
SSCD_590,Undergraduate,International,Data Science,Fall,5,120,12,No,General,Not Eligible,"Statistical Learning, Predictive Modeling","Dr. Benjamin Ortiz, Dr. Aisha Rahman",Samantha Reed,2006-04-29,19,151-52-4990,Canadian,Vancouver,Yes
SSCD_149,Undergraduate,Domestic,Business,Spring,5,120,9,,"Alumni, In-State, General","State Grant, In-State Grant",Marketing Analytics,Dr. Andrew Patel,Morgan Ellis,2005-04-20,20,877-30-7924,American,Texas,Yes
SSCD_572,Graduate,Domestic,General,Fall,3,36,9,,"Athlete, Veteran, In-State, General","Institutional Grant, Pell Grant, Direct Subsidized Loan, In-State Grant","Social Justice, Interdisciplinary Research, Environmental Studies",,Dr. Ava Greene,2000-09-18,25,,American,Texas,No
SSCD_870,Undergraduate,International,General,Spring,3,120,12,No,General,Not Eligible,Social Justice,,Quinn Harper,2006-04-28,19,,Indian,Hyderabad,Yes
SSCD_145,Graduate,Domestic,Business,Fall,4,33,6,,"In-State, General",,"Supply Chain, Marketing Analytics","Dr. Victor Nguyen, Dr. Andrew Patel",Dr. Vanessa Cole,1998-04-17,27,703-45-1106,American,Texas,Yes
SSCD_141,Graduate,International,Computer Science,Fall,3,33,9,No,General,Not Eligible,Cloud Computing,Dr. Liam Chen,Dr. Nisha Verma,2003-12-22,22,,Indian,Pune,No
SSCD_972,Undergraduate,International,General,Fall,2,120,12,No,"Athlete, General",Not Eligible,"Interdisciplinary Research, Education Systems, Social Justice",,Riley Bennett,2007-12-10,18,,Indian,Mumbai,No
SSCD_629,Graduate,Domestic,General,Fall,1,36,9,,General,,Community Development,,Dr. Ava Greene,2002-11-13,23,130-21-4582,American,Illinois,Yes
SSCD_810,Undergraduate,Domestic,Engineering,Spring,2,120,9,,"In-State, General",In-State Grant,"Embedded Systems, Robotics","Dr. Miguel Santos, Dr. Rohan Mehta",Taylor Johnson,2006-08-02,19,735-29-4878,American,Texas,Yes
SSCD_467,Undergraduate,Domestic,Engineering,Fall,6,120,12,,"In-State, General",In-State Grant,Embedded Systems,Dr. Miguel Santos,Casey Alvarez,2004-06-24,21,697-61-6930,American,Texas,Yes
SSCD_756,Undergraduate,Domestic,General,Spring,5,120,12,,General,,"Social Justice, Community Development",,Riley Bennett,2005-06-16,20,324-27-9348,American,Georgia,Yes
SSCD_086,Undergraduate,Domestic,Business,Fall,2,120,12,,General,,Corporate Strategy,Dr. Samuel Reed,Chris Dawson,2005-10-22,20,897-77-1009,American,Colorado,Yes
SSCD_017,Graduate,International,Computer Science,Fall,1,33,9,No,General,Not Eligible,Artificial Intelligence,Dr. Maya Iyer,Dr. Nisha Verma,1998-10-12,27,669-17-6400,Mexican,Guadalajara,Yes
SSCD_658,Undergraduate,Domestic,Business,Spring,3,120,12,,General,,Marketing Analytics,Dr. Andrew Patel,Chris Dawson,2005-05-21,20,214-47-8123,American,Washington,Yes
SSCD_732,Graduate,Domestic,Engineering,Fall,3,36,9,,"Veteran, Merit, In-State, General","Pell Grant, Direct Unsubsidized Loan, Institutional Grant, In-State Grant",Smart Infrastructure,Dr. Daniel Brooks,Dr. Helena Fischer,2001-05-15,24,573-58-5422,American,Texas,Yes
SSCD_433,Undergraduate,Domestic,Engineering,Fall,6,120,12,,General,,Embedded Systems,Dr. Miguel Santos,Taylor Johnson,2008-06-30,17,,American,Ohio,No
SSCD_410,Undergraduate,Domestic,Engineering,Fall,2,120,9,,"In-State, General",,"Renewable Energy, IoT Systems, Biomedical Engineering","Dr. Hannah Fischer, Dr. Keira Johnson, Dr. Fatima Ali",Casey Alvarez,2005-01-28,20,349-68-3369,American,Texas,Yes
SSCD_071,Graduate,Domestic,General,Fall,1,36,9,,"Athlete, In-State, General",Institutional Grant,Social Justice,,Dr. Samuel Price,1998-06-15,27,530-95-7211,American,Texas,Yes
SSCD_738,Graduate,Domestic,Data Science,Spring,4,36,9,,General,,"Big Data Analytics, Statistical Learning, Financial Analytics","Dr. Jacob Stein, Dr. Benjamin Ortiz, Dr. Omar Hassan",Dr. Marcus Lin,1998-08-26,27,713-51-9005,American,California,Yes
SSCD_460,Graduate,Domestic,Data Science,Fall,4,36,9,,General,,Financial Analytics,Dr. Omar Hassan,Dr. Priyanka Shah,1999-02-28,26,466-36-5088,American,California,Yes
SSCD_819,Undergraduate,International,Data Science,Fall,8,120,9,Yes,General,Not Eligible,"Financial Analytics, MLOps","Dr. Omar Hassan, Dr. Grace Kim",Jordan Nguyen,2006-02-02,19,638-24-2041,Indian,Hyderabad,Yes
SSCD_136,Undergraduate,Domestic,Arts,Fall,7,120,9,,General,,Visual Design,,Jamie Kim,2007-10-10,18,,American,Colorado,No
SSCD_558,Undergraduate,Domestic,Business,Spring,2,120,9,,"Veteran, In-State, General",Work Study,Marketing Analytics,Dr. Andrew Patel,Morgan Ellis,2008-10-16,17,,American,Texas,No
SSCD_725,Undergraduate,International,Engineering,Spring,3,120,12,No,General,Not Eligible,"Smart Infrastructure, Biomedical Engineering, Embedded Systems","Dr. Daniel Brooks, Dr. Fatima Ali, Dr. Miguel Santos",Casey Alvarez,2008-11-18,17,,Indian,Hyderabad,No
SSCD_923,Undergraduate,Domestic,Data Science,Fall,1,120,9,,"Alumni, In-State, General","Work Study, In-State Grant",Statistical Learning,Dr. Benjamin Ortiz,Jordan Nguyen,2006-01-10,19,162-61-6559,American,Texas,Yes
SSCD_209,Undergraduate,Domestic,Data Science,Fall,7,120,9,,"Athlete, In-State, General","State Grant, In-State Grant",Predictive Modeling,Dr. Aisha Rahman,Samantha Reed,2006-07-17,19,761-72-8342,American,Texas,Yes
SSCD_243,Graduate,International,Data Science,Spring,4,36,6,Yes,General,Not Eligible,"Big Data Analytics, Financial Analytics, Statistical Learning","Dr. Jacob Stein, Dr. Omar Hassan, Dr. Benjamin Ortiz",Dr. Priyanka Shah,2003-01-24,22,701-48-7951,Chinese,Shanghai,Yes
SSCD_987,Graduate,Domestic,Engineering,Fall,2,36,9,,"In-State, General",,"Embedded Systems, Robotics","Dr. Miguel Santos, Dr. Rohan Mehta",Dr. Omar Farouk,2000-08-15,25,599-38-5471,American,Texas,Yes
SSCD_583,Undergraduate,Domestic,Engineering,Fall,6,120,9,,"In-State, General",,Biomedical Engineering,Dr. Fatima Ali,Casey Alvarez,2004-02-22,21,,American,Texas,No
SSCD_747,Graduate,Domestic,Data Science,Fall,4,36,9,,"In-State, General",,Statistical Learning,Dr. Benjamin Ortiz,Dr. Marcus Lin,1999-01-14,26,685-59-4826,American,Texas,Yes
SSCD_181,Undergraduate,Domestic,Data Science,Fall,7,120,9,,"Merit, In-State, General","Institutional Grant, In-State Grant",MLOps,Dr. Grace Kim,Samantha Reed,2006-08-27,19,195-40-6085,American,Texas,Yes
SSCD_773,Graduate,Domestic,Business,Spring,1,33,9,,"In-State, General",In-State Grant,Marketing Analytics,Dr. Andrew Patel,Dr. Vanessa Cole,1999-10-15,26,194-58-2584,American,Texas,Yes
SSCD_639,Undergraduate,International,Data Science,Fall,8,120,12,No,General,Not Eligible,Predictive Modeling,Dr. Aisha Rahman,Samantha Reed,2004-11-04,21,,Chinese,Beijing,Yes
SSCD_543,Undergraduate,Domestic,Data Science,Fall,6,120,9,,"Alumni, In-State, General","Direct Unsubsidized Loan, In-State Grant","Big Data Analytics, Financial Analytics","Dr. Jacob Stein, Dr. Omar Hassan",Samantha Reed,2004-04-11,21,906-74-5377,American,Texas,Yes
SSCD_802,Undergraduate,Domestic,Data Science,Fall,7,120,9,,"Merit, In-State, General","Direct Unsubsidized Loan, Direct Subsidized Loan, Pell Grant","Statistical Learning, MLOps","Dr. Benjamin Ortiz, Dr. Grace Kim",Samantha Reed,2006-07-13,19,606-61-4997,American,Texas,Yes
SSCD_737,Undergraduate,Domestic,Business,Fall,1,120,9,,"Alumni, Veteran, In-State, General","Work Study, Institutional Grant, In-State Grant","Financial Risk, Supply Chain, Corporate Strategy","Dr. Chloe Martin, Dr. Victor Nguyen, Dr. Samuel Reed",Morgan Ellis,2008-05-01,17,,American,Texas,Yes
SSCD_471,Undergraduate,Domestic,Engineering,Fall,4,120,9,,"In-State, General",In-State Grant,Embedded Systems,Dr. Miguel Santos,Casey Alvarez,2004-06-16,21,334-18-1514,American,Texas,Yes
SSCD_349,Undergraduate,International,Business,Spring,3,120,12,No,General,Not Eligible,Corporate Strategy,Dr. Samuel Reed,Morgan Ellis,2006-05-14,19,761-32-1641,Indian,Hyderabad,Yes
SSCD_043,Graduate,Domestic,Business,Fall,1,33,9,,"In-State, General",,Financial Risk,Dr. Chloe Martin,Dr. Vanessa Cole,2002-10-15,23,448-45-3547,American,Texas,Yes
SSCD_791,Graduate,International,Computer Science,Fall,2,33,9,No,"Merit, Alumni, General",Not Eligible,"Cybersecurity, Artificial Intelligence","Dr. Sofia Alvarez, Dr. Maya Iyer",Dr. Nisha Verma,2002-08-18,23,781-42-7132,Chinese,Guangzhou,Yes
SSCD_210,Undergraduate,Domestic,Arts,Fall,2,120,12,,General,,"Digital Media, Film Studies, Cultural Studies","Dr. Yuna Sato, Dr. Leila Haddad",Avery Thompson,2007-11-25,18,,American,Georgia,No
SSCD_671,Undergraduate,Domestic,Business,Spring,6,120,9,,"In-State, General",,Entrepreneurship,Dr. Isabella Rossi,Morgan Ellis,2007-10-21,18,,American,Texas,No
SSCD_272,Graduate,Domestic,Business,Fall,3,33,9,,"In-State, General",In-State Grant,"Entrepreneurship, Corporate Strategy, FinTech","Dr. Isabella Rossi, Dr. Samuel Reed, Dr. Natalie Cooper",Dr. Vanessa Cole,1997-12-16,28,296-37-8933,American,Texas,Yes
SSCD_023,Undergraduate,International,General,Spring,6,120,12,No,"Merit, General",Not Eligible,Interdisciplinary Research,,Quinn Harper,2007-05-13,18,,Indian,Mumbai,No
SSCD_159,Undergraduate,International,Engineering,Fall,1,120,12,No,General,Not Eligible,IoT Systems,Dr. Keira Johnson,Taylor Johnson,2006-10-06,19,489-50-8994,Indian,Hyderabad,Yes
SSCD_031,Undergraduate,Domestic,Engineering,Fall,5,120,9,,"Athlete, In-State, General","Pell Grant, Institutional Grant",Biomedical Engineering,Dr. Fatima Ali,Taylor Johnson,2008-10-31,17,,American,Texas,No
SSCD_025,Undergraduate,International,Arts,Fall,4,120,12,No,"Merit, General",Not Eligible,"Film Studies, Visual Design, Art Therapy",Dr. Leila Haddad,Jamie Kim,2004-06-25,21,153-29-3579,Indian,Chennai,Yes
SSCD_577,Graduate,International,Data Science,Fall,2,36,9,No,General,Not Eligible,Big Data Analytics,Dr. Jacob Stein,Dr. Priyanka Shah,1997-02-03,28,613-29-2013,Indian,Kolkata,Yes
SSCD_908,Graduate,International,Computer Science,Fall,1,33,9,No,"Alumni, General",Not Eligible,"Machine Learning, Artificial Intelligence","Dr. Ethan Park, Dr. Maya Iyer",Dr. Nisha Verma,2001-11-09,24,,Indian,Delhi,Yes
SSCD_456,Undergraduate,International,Business,Fall,8,120,15,No,"Merit, General",Not Eligible,Entrepreneurship,Dr. Isabella Rossi,Chris Dawson,2008-01-19,17,,Indian,Delhi,No
SSCD_505,Undergraduate,Domestic,Business,Fall,5,120,9,,"In-State, General",In-State Grant,"Marketing Analytics, Entrepreneurship, Financial Risk","Dr. Andrew Patel, Dr. Isabella Rossi, Dr. Chloe Martin",Chris Dawson,2005-11-15,20,575-16-5082,American,Texas,Yes
SSCD_702,Graduate,International,Data Science,Fall,2,36,9,No,General,Not Eligible,Healthcare Analytics,Dr. Elena Petrova,Dr. Marcus Lin,2000-06-29,25,363-71-5835,French,Lyon,Yes
SSCD_864,Graduate,Domestic,Arts,Fall,2,33,9,,"In-State, General","State Grant, In-State Grant",Creative Writing,Dr. Marcus Thompson,Dr. Leila Haddad,2000-11-24,25,873-66-9270,American,Texas,Yes
SSCD_021,Graduate,International,Computer Science,Fall,1,33,9,No,General,Not Eligible,Cybersecurity,Dr. Sofia Alvarez,Dr. Nisha Verma,1996-05-30,29,587-67-6931,Indian,Hyderabad,Yes
SSCD_676,Graduate,International,Computer Science,Spring,1,33,9,No,General,Not Eligible,"Cybersecurity, Human-Computer Interaction","Dr. Sofia Alvarez, Dr. Priya Nandakumar",Dr. Nisha Verma,2000-05-30,25,453-65-2816,Indian,Hyderabad,Yes
SSCD_274,Graduate,Domestic,Engineering,Fall,2,36,9,,General,,"Smart Infrastructure, IoT Systems","Dr. Daniel Brooks, Dr. Keira Johnson",Dr. Omar Farouk,2000-12-27,25,980-85-8025,American,North Carolina,Yes
SSCD_502,Undergraduate,Domestic,Business,Fall,6,120,12,,General,,"Supply Chain, Corporate Strategy, Financial Risk","Dr. Victor Nguyen, Dr. Samuel Reed, Dr. Chloe Martin",Morgan Ellis,2007-10-21,18,,American,Colorado,No
SSCD_808,Undergraduate,International,Business,Spring,5,120,15,No,General,Not Eligible,Financial Risk,Dr. Chloe Martin,Morgan Ellis,2006-06-08,19,,Indian,Mumbai,No
SSCD_390,Graduate,Domestic,Business,Fall,2,33,9,,"In-State, General",,Corporate Strategy,Dr. Samuel Reed,Dr. Rakesh Iyer,2002-03-11,23,,American,Texas,No
SSCD_933,Graduate,Domestic,Business,Fall,4,33,9,,General,,"Entrepreneurship, Supply Chain, Corporate Strategy","Dr. Isabella Rossi, Dr. Victor Nguyen, Dr. Samuel Reed",Dr. Vanessa Cole,1998-05-13,27,255-29-5978,American,Colorado,Yes
SSCD_496,Graduate,International,Computer Science,Spring,4,33,6,Yes,General,Not Eligible,Human-Computer Interaction,Dr. Priya Nandakumar,Dr. Daniel Cho,1998-11-18,27,212-94-1422,Indian,Hyderabad,Yes
SSCD_231,Undergraduate,Domestic,Business,Fall,5,120,9,,"Veteran, In-State, General",Pell Grant,Corporate Strategy,Dr. Samuel Reed,Chris Dawson,2007-12-14,18,,American,Texas,No
SSCD_003,Undergraduate,Domestic,Engineering,Fall,1,120,12,,"Merit, Athlete, In-State, General",Work Study,"Embedded Systems, IoT Systems, Biomedical Engineering","Dr. Miguel Santos, Dr. Keira Johnson, Dr. Fatima Ali",Casey Alvarez,2008-07-04,17,,American,Texas,Yes
SSCD_073,Graduate,Domestic,Engineering,Spring,3,36,9,,General,,"Embedded Systems, Robotics","Dr. Miguel Santos, Dr. Rohan Mehta",Dr. Helena Fischer,2002-11-29,23,548-79-5956,American,North Carolina,Yes
SSCD_026,Graduate,International,Computer Science,Fall,2,33,9,No,"Athlete, General",Not Eligible,Cybersecurity,Dr. Sofia Alvarez,Dr. Nisha Verma,1997-03-03,28,908-40-6304,Indian,Mumbai,Yes
SSCD_064,Graduate,International,Computer Science,Spring,4,33,9,No,General,Not Eligible,"Cybersecurity, Blockchain, Machine Learning","Dr. Sofia Alvarez, Dr. Noah Williams, Dr. Ethan Park",Dr. Nisha Verma,2001-04-18,24,,Indian,Hyderabad,No
SSCD_062,Graduate,Domestic,General,Fall,4,36,9,,General,,"Social Justice, Education Systems",,Dr. Ava Greene,2003-09-28,22,,American,Florida,Yes
SSCD_193,Undergraduate,Domestic,Data Science,Spring,6,120,9,,General,,"MLOps, Statistical Learning","Dr. Grace Kim, Dr. Benjamin Ortiz",Samantha Reed,2004-03-07,21,667-26-4143,American,Colorado,Yes
SSCD_889,Undergraduate,Domestic,General,Spring,3,120,9,,"In-State, General",,Social Justice,,Riley Bennett,2005-04-24,20,999-49-4923,American,Texas,Yes
SSCD_360,Undergraduate,Domestic,Engineering,Fall,8,120,6,,"Veteran, In-State, General",Work Study,Robotics,Dr. Rohan Mehta,Taylor Johnson,2004-04-19,21,572-25-3522,American,Texas,Yes
SSCD_893,Undergraduate,International,Engineering,Fall,6,120,12,No,General,Not Eligible,Renewable Energy,Dr. Hannah Fischer,Casey Alvarez,2005-09-25,20,341-56-2627,Indian,Hyderabad,Yes
SSCD_384,Graduate,Domestic,Engineering,Spring,3,36,9,,General,,Robotics,Dr. Rohan Mehta,Dr. Helena Fischer,1999-12-24,26,,American,Arizona,No
SSCD_748,Undergraduate,International,General,Spring,7,120,12,No,General,Not Eligible,"Education Systems, Public Policy, Community Development",Dr. Ava Greene,Quinn Harper,2006-11-13,19,865-63-3877,Indian,Chennai,Yes
SSCD_463,Undergraduate,Domestic,Data Science,Fall,2,120,9,,"In-State, General",,"Big Data Analytics, Healthcare Analytics","Dr. Jacob Stein, Dr. Elena Petrova",Samantha Reed,2005-05-30,20,599-37-6813,American,Texas,Yes
SSCD_580,Undergraduate,Domestic,Arts,Fall,7,120,9,,"Veteran, In-State, General",Direct Unsubsidized Loan,"Digital Media, Visual Design, Film Studies","Dr. Yuna Sato, Dr. Leila Haddad",Jamie Kim,2004-05-10,21,478-46-3584,American,Texas,Yes
SSCD_684,Undergraduate,International,Business,Fall,7,120,12,No,General,Not Eligible,"Corporate Strategy, Marketing Analytics","Dr. Samuel Reed, Dr. Andrew Patel",Morgan Ellis,2007-06-13,18,,Nigerian,Kano,No
SSCD_969,Undergraduate,Domestic,Business,Fall,8,120,9,,"Veteran, In-State, General","Work Study, State Grant, Institutional Grant",Corporate Strategy,Dr. Samuel Reed,Chris Dawson,2006-05-31,19,177-98-3442,American,Texas,Yes
